Year,Month,YearMonth,Port1,Port2,Route,$Value,$Real
2023,5,202305,Brisbane,Sydney,Brisbane - Sydney,150.0,156.96
2023,5,202305,Brisbane,Townsville,Brisbane - Townsville,245.0,256.36
2023,5,202305,Brisbane,Newcastle,Brisbane - Newcastle,150.0,156.96
2023,5,202305,Broome,Perth,Broome - Perth,484.0,506.44
2023,5,202305,Bundaberg,Brisbane,Bundaberg - Brisbane,403.0,421.69
2023,5,202305,Cairns,Gold Coast,Cairns - Gold Coast,362.0,378.79
2023,5,202305,Cairns,Melbourne,Cairns - Melbourne,491.49,514.28
2023,5,202305,Cairns,Sydney,Cairns - Sydney,364.0,380.88
2023,5,202305,Cairns,Townsville,Cairns - Townsville,348.01,364.15
2023,5,202305,Canberra,Melbourne,Canberra - Melbourne,170.0,177.88
2023,5,202305,Canberra,Sydney,Canberra - Sydney,418.0,437.38
2023,5,202305,Coffs Harbour,Sydney,Coffs Harbour - Sydney,348.01,364.15
2023,5,202305,Darwin,Melbourne,Darwin - Melbourne,725.0,758.62
2023,5,202305,Darwin,Perth,Darwin - Perth,1129.2,1181.56
2023,5,202305,Darwin,Sydney,Darwin - Sydney,643.0,672.82
2023,5,202305,Devonport,Melbourne,Devonport - Melbourne,451.0,471.91
2023,5,202305,Dubbo,Sydney,Dubbo - Sydney,408.0,426.92
2023,5,202305,Gold Coast,Sydney,Gold Coast - Sydney,158.01,165.34
2023,5,202305,Hamilton Island,Sydney,Hamilton Island - Sydney,338.01,353.68
2023,5,202305,Hobart,Melbourne,Hobart - Melbourne,276.0,288.8
2023,5,202305,Hobart,Sydney,Hobart - Sydney,338.0,353.67
2023,5,202305,Kalgoorlie,Perth,Kalgoorlie - Perth,558.01,583.89
2023,5,202305,Karratha,Perth,Karratha - Perth,922.0,964.76
2023,5,202305,Launceston,Melbourne,Launceston - Melbourne,154.0,161.14
2023,5,202305,Launceston,Sydney,Launceston - Sydney,228.0,238.57
2023,5,202305,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,278.0,290.89
2023,5,202305,Sunshine Coast,Sydney,Sunshine Coast - Sydney,189.0,197.76
2023,5,202305,Melbourne,Gold Coast,Melbourne - Gold Coast,218.0,228.11
2023,5,202305,Melbourne,Mildura,Melbourne - Mildura,368.0,385.07
2023,5,202305,Melbourne,Perth,Melbourne - Perth,499.0,522.14
2023,5,202305,Melbourne,Sydney,Melbourne - Sydney,178.0,186.25
2023,5,202305,Melbourne,Townsville,Melbourne - Townsville,334.0,349.49
2023,5,202305,Melbourne,Newcastle,Melbourne - Newcastle,228.0,238.57
2023,5,202305,Paraburdoo,Perth,Paraburdoo - Perth,820.0,858.03
2023,5,202305,Perth,Newman,Perth - Newman,750.0,784.78
2023,5,202305,Perth,Port Hedland,Perth - Port Hedland,714.0,747.11
2023,5,202305,Perth,Sydney,Perth - Sydney,420.0,439.48
2023,5,202305,Port Macquarie,Sydney,Port Macquarie - Sydney,318.0,332.75
2023,5,202305,Sydney,Tamworth,Sydney - Tamworth,383.0,400.76
2023,5,202305,Sydney,Townsville,Sydney - Townsville,236.0,246.94
2023,5,202305,Sydney,Wagga Wagga,Sydney - Wagga Wagga,398.0,416.46
2023,5,202305,Newcastle,Gold Coast,Newcastle - Gold Coast,212.0,221.83
2023,6,202306,Adelaide,Alice Springs,Adelaide - Alice Springs,578.0,604.8
2023,6,202306,Adelaide,Brisbane,Adelaide - Brisbane,398.0,416.46
2023,6,202306,Adelaide,Canberra,Adelaide - Canberra,504.0,527.37
2023,6,202306,Adelaide,Darwin,Adelaide - Darwin,687.0,718.86
2023,6,202306,Adelaide,Gold Coast,Adelaide - Gold Coast,485.0,507.49
2023,6,202306,Adelaide,Melbourne,Adelaide - Melbourne,240.0,251.13
2023,6,202306,Adelaide,Perth,Adelaide - Perth,508.0,531.56
2023,6,202306,Adelaide,Port Lincoln,Adelaide - Port Lincoln,348.0,364.14
2023,6,202306,Adelaide,Sydney,Adelaide - Sydney,237.99,249.03
2023,6,202306,Albury,Sydney,Albury - Sydney,378.0,395.53
2023,6,202306,Armidale,Sydney,Armidale - Sydney,358.01,374.61
2023,6,202306,Avalon,Gold Coast,Avalon - Gold Coast,413.0,432.15
2023,6,202306,Avalon,Sydney,Avalon - Sydney,162.0,169.51
2023,6,202306,Ayers Rock,Sydney,Ayers Rock - Sydney,828.0,866.4
2023,6,202306,Ballina,Sydney,Ballina - Sydney,95.0,99.41
2023,6,202306,Brisbane,Cairns,Brisbane - Cairns,347.0,363.09
2023,6,202306,Brisbane,Canberra,Brisbane - Canberra,397.0,415.41
2023,6,202306,Brisbane,Darwin,Brisbane - Darwin,755.0,790.01
2023,6,202306,Brisbane,Emerald,Brisbane - Emerald,564.01,590.16
2023,6,202306,Brisbane,Gladstone,Brisbane - Gladstone,380.0,397.62
2023,6,202306,Brisbane,Hamilton Island,Brisbane - Hamilton Island,423.0,442.62
2023,6,202306,Brisbane,Hobart,Brisbane - Hobart,338.0,353.67
2023,6,202306,Brisbane,Mackay,Brisbane - Mackay,201.0,210.32
2023,6,202306,Brisbane,Melbourne,Brisbane - Melbourne,283.0,296.12
2023,6,202306,Brisbane,Mount Isa,Brisbane - Mount Isa,923.0,965.8
2023,6,202306,Brisbane,Perth,Brisbane - Perth,727.0,760.71
2023,6,202306,Brisbane,Proserpine,Brisbane - Proserpine,253.99,265.77
2023,6,202306,Brisbane,Rockhampton,Brisbane - Rockhampton,402.0,420.64
2023,6,202306,Brisbane,Sydney,Brisbane - Sydney,178.0,186.25
2023,6,202306,Brisbane,Townsville,Brisbane - Townsville,378.0,395.53
2023,6,202306,Brisbane,Newcastle,Brisbane - Newcastle,126.0,131.84
2023,6,202306,Broome,Perth,Broome - Perth,598.0,625.73
2023,6,202306,Bundaberg,Brisbane,Bundaberg - Brisbane,408.0,426.92
2023,6,202306,Cairns,Gold Coast,Cairns - Gold Coast,378.0,395.53
2023,6,202306,Cairns,Melbourne,Cairns - Melbourne,462.0,483.42
2023,6,202306,Cairns,Sydney,Cairns - Sydney,353.0,369.37
2023,6,202306,Cairns,Townsville,Cairns - Townsville,348.01,364.15
2023,6,202306,Canberra,Melbourne,Canberra - Melbourne,177.0,185.21
2023,6,202306,Canberra,Sydney,Canberra - Sydney,418.0,437.38
2023,6,202306,Coffs Harbour,Sydney,Coffs Harbour - Sydney,334.01,349.5
2023,6,202306,Darwin,Melbourne,Darwin - Melbourne,705.0,737.69
2023,6,202306,Darwin,Perth,Darwin - Perth,925.01,967.91
2023,6,202306,Darwin,Sydney,Darwin - Sydney,612.0,640.38
2023,6,202306,Devonport,Melbourne,Devonport - Melbourne,444.0,464.59
2023,6,202306,Dubbo,Sydney,Dubbo - Sydney,398.0,416.46
2023,6,202306,Gold Coast,Sydney,Gold Coast - Sydney,118.0,123.47
2023,6,202306,Hamilton Island,Sydney,Hamilton Island - Sydney,230.0,240.67
2023,6,202306,Hobart,Melbourne,Hobart - Melbourne,187.0,195.67
2023,6,202306,Hobart,Sydney,Hobart - Sydney,204.0,213.46
2023,6,202306,Kalgoorlie,Perth,Kalgoorlie - Perth,558.01,583.89
2023,6,202306,Karratha,Perth,Karratha - Perth,931.0,974.17
2023,6,202306,Launceston,Melbourne,Launceston - Melbourne,128.0,133.94
2023,6,202306,Launceston,Sydney,Launceston - Sydney,148.0,154.86
2023,6,202306,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,288.0,301.36
2023,6,202306,Sunshine Coast,Sydney,Sunshine Coast - Sydney,148.0,154.86
2023,6,202306,Melbourne,Gold Coast,Melbourne - Gold Coast,333.0,348.44
2023,6,202306,Melbourne,Mildura,Melbourne - Mildura,358.0,374.6
2023,6,202306,Melbourne,Perth,Melbourne - Perth,538.0,562.95
2023,6,202306,Melbourne,Sydney,Melbourne - Sydney,160.0,167.42
2023,6,202306,Melbourne,Townsville,Melbourne - Townsville,736.0,770.13
2023,6,202306,Melbourne,Newcastle,Melbourne - Newcastle,177.0,185.21
2023,6,202306,Paraburdoo,Perth,Paraburdoo - Perth,828.0,866.4
2023,6,202306,Perth,Newman,Perth - Newman,841.0,880.0
2023,6,202306,Perth,Port Hedland,Perth - Port Hedland,698.0,730.37
2023,6,202306,Perth,Sydney,Perth - Sydney,598.0,625.73
2023,6,202306,Port Macquarie,Sydney,Port Macquarie - Sydney,318.0,332.75
2023,6,202306,Sydney,Tamworth,Sydney - Tamworth,358.0,374.6
2023,6,202306,Sydney,Townsville,Sydney - Townsville,432.0,452.03
2023,6,202306,Sydney,Wagga Wagga,Sydney - Wagga Wagga,398.0,416.46
2023,6,202306,Newcastle,Gold Coast,Newcastle - Gold Coast,241.0,252.18
2023,7,202307,Adelaide,Alice Springs,Adelaide - Alice Springs,607.0,627.64
2023,7,202307,Adelaide,Brisbane,Adelaide - Brisbane,378.0,390.85
2023,7,202307,Adelaide,Canberra,Adelaide - Canberra,605.0,625.57
2023,7,202307,Adelaide,Darwin,Adelaide - Darwin,863.0,892.34
2023,7,202307,Adelaide,Gold Coast,Adelaide - Gold Coast,416.0,430.14
2023,7,202307,Adelaide,Melbourne,Adelaide - Melbourne,214.0,221.28
2023,7,202307,Adelaide,Perth,Adelaide - Perth,403.0,416.7
2023,7,202307,Adelaide,Port Lincoln,Adelaide - Port Lincoln,348.0,359.83
2023,7,202307,Adelaide,Sydney,Adelaide - Sydney,218.0,225.41
2023,7,202307,Albury,Sydney,Albury - Sydney,378.0,390.85
2023,7,202307,Armidale,Sydney,Armidale - Sydney,358.01,370.18
2023,7,202307,Avalon,Gold Coast,Avalon - Gold Coast,213.0,220.24
2023,7,202307,Avalon,Sydney,Avalon - Sydney,113.0,116.84
2023,7,202307,Ayers Rock,Sydney,Ayers Rock - Sydney,500.0,517.0
2023,7,202307,Ballina,Sydney,Ballina - Sydney,65.0,67.21
2023,7,202307,Brisbane,Cairns,Brisbane - Cairns,238.0,246.09
2023,7,202307,Brisbane,Canberra,Brisbane - Canberra,350.0,361.9
2023,7,202307,Brisbane,Darwin,Brisbane - Darwin,830.0,858.22
2023,7,202307,Brisbane,Emerald,Brisbane - Emerald,624.0,645.22
2023,7,202307,Brisbane,Gladstone,Brisbane - Gladstone,380.0,392.92
2023,7,202307,Brisbane,Hamilton Island,Brisbane - Hamilton Island,362.01,374.32
2023,7,202307,Brisbane,Hobart,Brisbane - Hobart,412.0,426.01
2023,7,202307,Brisbane,Mackay,Brisbane - Mackay,171.0,176.81
2023,7,202307,Brisbane,Melbourne,Brisbane - Melbourne,218.0,225.41
2023,7,202307,Brisbane,Mount Isa,Brisbane - Mount Isa,853.99,883.02
2023,7,202307,Brisbane,Perth,Brisbane - Perth,626.01,647.29
2023,7,202307,Brisbane,Proserpine,Brisbane - Proserpine,283.99,293.65
2023,7,202307,Brisbane,Rockhampton,Brisbane - Rockhampton,436.0,450.82
2023,7,202307,Brisbane,Sydney,Brisbane - Sydney,150.0,155.1
2023,7,202307,Brisbane,Townsville,Brisbane - Townsville,480.99,497.34
2023,7,202307,Brisbane,Newcastle,Brisbane - Newcastle,166.0,171.64
2023,7,202307,Broome,Perth,Broome - Perth,438.0,452.89
2023,7,202307,Bundaberg,Brisbane,Bundaberg - Brisbane,408.0,421.87
2023,7,202307,Cairns,Gold Coast,Cairns - Gold Coast,428.0,442.55
2023,7,202307,Cairns,Melbourne,Cairns - Melbourne,491.0,507.69
2023,7,202307,Cairns,Sydney,Cairns - Sydney,403.0,416.7
2023,7,202307,Cairns,Townsville,Cairns - Townsville,348.01,359.84
2023,7,202307,Canberra,Melbourne,Canberra - Melbourne,166.0,171.64
2023,7,202307,Canberra,Sydney,Canberra - Sydney,419.0,433.25
2023,7,202307,Coffs Harbour,Sydney,Coffs Harbour - Sydney,334.01,345.37
2023,7,202307,Darwin,Melbourne,Darwin - Melbourne,691.0,714.49
2023,7,202307,Darwin,Perth,Darwin - Perth,1269.0,1312.14
2023,7,202307,Darwin,Sydney,Darwin - Sydney,602.0,622.47
2023,7,202307,Devonport,Melbourne,Devonport - Melbourne,430.0,444.62
2023,7,202307,Dubbo,Sydney,Dubbo - Sydney,398.0,411.53
2023,7,202307,Gold Coast,Sydney,Gold Coast - Sydney,123.0,127.18
2023,7,202307,Hamilton Island,Sydney,Hamilton Island - Sydney,249.0,257.47
2023,7,202307,Hobart,Melbourne,Hobart - Melbourne,154.0,159.24
2023,7,202307,Hobart,Sydney,Hobart - Sydney,180.0,186.12
2023,7,202307,Kalgoorlie,Perth,Kalgoorlie - Perth,558.01,576.98
2023,7,202307,Karratha,Perth,Karratha - Perth,878.0,907.85
2023,7,202307,Launceston,Melbourne,Launceston - Melbourne,128.0,132.35
2023,7,202307,Launceston,Sydney,Launceston - Sydney,158.0,163.37
2023,7,202307,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,270.01,279.19
2023,7,202307,Sunshine Coast,Sydney,Sunshine Coast - Sydney,142.0,146.83
2023,7,202307,Melbourne,Gold Coast,Melbourne - Gold Coast,178.0,184.05
2023,7,202307,Melbourne,Mildura,Melbourne - Mildura,358.0,370.17
2023,7,202307,Melbourne,Perth,Melbourne - Perth,484.0,500.46
2023,7,202307,Melbourne,Sydney,Melbourne - Sydney,148.0,153.03
2023,7,202307,Melbourne,Townsville,Melbourne - Townsville,423.0,437.38
2023,7,202307,Melbourne,Newcastle,Melbourne - Newcastle,183.0,189.22
2023,7,202307,Paraburdoo,Perth,Paraburdoo - Perth,828.0,856.15
2023,7,202307,Perth,Newman,Perth - Newman,841.0,869.59
2023,7,202307,Perth,Port Hedland,Perth - Port Hedland,697.99,721.72
2023,7,202307,Perth,Sydney,Perth - Sydney,477.0,493.22
2023,7,202307,Port Macquarie,Sydney,Port Macquarie - Sydney,318.0,328.81
2023,7,202307,Sydney,Tamworth,Sydney - Tamworth,387.0,400.16
2023,7,202307,Sydney,Townsville,Sydney - Townsville,308.0,318.47
2023,7,202307,Sydney,Wagga Wagga,Sydney - Wagga Wagga,398.0,411.53
2023,7,202307,Newcastle,Gold Coast,Newcastle - Gold Coast,180.0,186.12
2023,8,202308,Adelaide,Alice Springs,Adelaide - Alice Springs,636.0,657.62
2023,8,202308,Adelaide,Brisbane,Adelaide - Brisbane,408.0,421.87
2023,8,202308,Adelaide,Canberra,Adelaide - Canberra,605.0,625.57
2023,8,202308,Adelaide,Darwin,Adelaide - Darwin,557.0,575.94
2023,8,202308,Adelaide,Gold Coast,Adelaide - Gold Coast,401.0,414.63
2023,8,202308,Adelaide,Melbourne,Adelaide - Melbourne,178.0,184.05
2023,8,202308,Adelaide,Perth,Adelaide - Perth,408.0,421.87
2023,8,202308,Adelaide,Port Lincoln,Adelaide - Port Lincoln,348.0,359.83
2023,8,202308,Adelaide,Sydney,Adelaide - Sydney,244.0,252.3
2023,8,202308,Albury,Sydney,Albury - Sydney,378.0,390.85
2023,8,202308,Armidale,Sydney,Armidale - Sydney,358.0,370.17
2023,8,202308,Avalon,Gold Coast,Avalon - Gold Coast,238.0,246.09
2023,8,202308,Avalon,Sydney,Avalon - Sydney,106.0,109.6
2023,8,202308,Ayers Rock,Sydney,Ayers Rock - Sydney,458.0,473.57
2023,8,202308,Ballina,Sydney,Ballina - Sydney,95.0,98.23
2023,8,202308,Brisbane,Cairns,Brisbane - Cairns,216.0,223.34
2023,8,202308,Brisbane,Canberra,Brisbane - Canberra,350.0,361.9
2023,8,202308,Brisbane,Darwin,Brisbane - Darwin,647.0,669.0
2023,8,202308,Brisbane,Emerald,Brisbane - Emerald,627.0,648.32
2023,8,202308,Brisbane,Gladstone,Brisbane - Gladstone,378.0,390.85
2023,8,202308,Brisbane,Hamilton Island,Brisbane - Hamilton Island,382.0,394.99
2023,8,202308,Brisbane,Hobart,Brisbane - Hobart,337.0,348.46
2023,8,202308,Brisbane,Mackay,Brisbane - Mackay,187.0,193.36
2023,8,202308,Brisbane,Melbourne,Brisbane - Melbourne,258.0,266.77
2023,8,202308,Brisbane,Mount Isa,Brisbane - Mount Isa,966.0,998.84
2023,8,202308,Brisbane,Perth,Brisbane - Perth,588.01,608.0
2023,8,202308,Brisbane,Proserpine,Brisbane - Proserpine,301.0,311.23
2023,8,202308,Brisbane,Rockhampton,Brisbane - Rockhampton,406.0,419.8
2023,8,202308,Brisbane,Sydney,Brisbane - Sydney,154.0,159.24
2023,8,202308,Brisbane,Townsville,Brisbane - Townsville,387.0,400.16
2023,8,202308,Brisbane,Newcastle,Brisbane - Newcastle,160.0,165.44
2023,8,202308,Broome,Perth,Broome - Perth,589.0,609.03
2023,8,202308,Bundaberg,Brisbane,Bundaberg - Brisbane,407.0,420.84
2023,8,202308,Cairns,Gold Coast,Cairns - Gold Coast,518.0,535.61
2023,8,202308,Cairns,Melbourne,Cairns - Melbourne,516.0,533.54
2023,8,202308,Cairns,Sydney,Cairns - Sydney,327.0,338.12
2023,8,202308,Cairns,Townsville,Cairns - Townsville,348.0,359.83
2023,8,202308,Canberra,Melbourne,Canberra - Melbourne,154.0,159.24
2023,8,202308,Canberra,Sydney,Canberra - Sydney,419.0,433.25
2023,8,202308,Coffs Harbour,Sydney,Coffs Harbour - Sydney,358.0,370.17
2023,8,202308,Darwin,Melbourne,Darwin - Melbourne,604.0,624.54
2023,8,202308,Darwin,Perth,Darwin - Perth,844.01,872.71
2023,8,202308,Darwin,Sydney,Darwin - Sydney,638.0,659.69
2023,8,202308,Devonport,Melbourne,Devonport - Melbourne,430.0,444.62
2023,8,202308,Dubbo,Sydney,Dubbo - Sydney,398.0,411.53
2023,8,202308,Gold Coast,Sydney,Gold Coast - Sydney,118.0,122.01
2023,8,202308,Hamilton Island,Sydney,Hamilton Island - Sydney,318.0,328.81
2023,8,202308,Hobart,Melbourne,Hobart - Melbourne,195.0,201.63
2023,8,202308,Hobart,Sydney,Hobart - Sydney,210.0,217.14
2023,8,202308,Kalgoorlie,Perth,Kalgoorlie - Perth,558.01,576.98
2023,8,202308,Karratha,Perth,Karratha - Perth,880.0,909.92
2023,8,202308,Launceston,Melbourne,Launceston - Melbourne,138.0,142.69
2023,8,202308,Launceston,Sydney,Launceston - Sydney,224.0,231.62
2023,8,202308,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,320.0,330.88
2023,8,202308,Sunshine Coast,Sydney,Sunshine Coast - Sydney,143.0,147.86
2023,8,202308,Melbourne,Gold Coast,Melbourne - Gold Coast,188.0,194.39
2023,8,202308,Melbourne,Mildura,Melbourne - Mildura,358.0,370.17
2023,8,202308,Melbourne,Perth,Melbourne - Perth,420.0,434.28
2023,8,202308,Melbourne,Sydney,Melbourne - Sydney,148.0,153.03
2023,8,202308,Melbourne,Townsville,Melbourne - Townsville,570.0,589.38
2023,8,202308,Melbourne,Newcastle,Melbourne - Newcastle,198.0,204.73
2023,8,202308,Paraburdoo,Perth,Paraburdoo - Perth,828.0,856.15
2023,8,202308,Perth,Newman,Perth - Newman,845.0,873.73
2023,8,202308,Perth,Port Hedland,Perth - Port Hedland,697.99,721.72
2023,8,202308,Perth,Sydney,Perth - Sydney,417.0,431.18
2023,8,202308,Port Macquarie,Sydney,Port Macquarie - Sydney,323.0,333.98
2023,8,202308,Sydney,Tamworth,Sydney - Tamworth,358.0,370.17
2023,8,202308,Sydney,Townsville,Sydney - Townsville,377.0,389.82
2023,8,202308,Sydney,Wagga Wagga,Sydney - Wagga Wagga,398.0,411.53
2023,8,202308,Newcastle,Gold Coast,Newcastle - Gold Coast,195.0,201.63
2023,9,202309,Adelaide,Alice Springs,Adelaide - Alice Springs,607.0,627.64
2023,9,202309,Adelaide,Brisbane,Adelaide - Brisbane,408.0,421.87
2023,9,202309,Adelaide,Canberra,Adelaide - Canberra,647.0,669.0
2023,9,202309,Adelaide,Darwin,Adelaide - Darwin,302.0,312.27
2023,9,202309,Adelaide,Gold Coast,Adelaide - Gold Coast,347.0,358.8
2023,9,202309,Adelaide,Melbourne,Adelaide - Melbourne,163.0,168.54
2023,9,202309,Adelaide,Perth,Adelaide - Perth,508.0,525.27
2023,9,202309,Adelaide,Port Lincoln,Adelaide - Port Lincoln,398.0,411.53
2023,9,202309,Adelaide,Sydney,Adelaide - Sydney,198.0,204.73
2023,9,202309,Albury,Sydney,Albury - Sydney,398.0,411.53
2023,9,202309,Armidale,Sydney,Armidale - Sydney,398.0,411.53
2023,9,202309,Avalon,Gold Coast,Avalon - Gold Coast,363.0,375.34
2023,9,202309,Avalon,Sydney,Avalon - Sydney,148.0,153.03
2023,9,202309,Ayers Rock,Sydney,Ayers Rock - Sydney,544.0,562.5
2023,9,202309,Ballina,Sydney,Ballina - Sydney,90.0,93.06
2023,9,202309,Brisbane,Cairns,Brisbane - Cairns,390.0,403.26
2023,9,202309,Brisbane,Canberra,Brisbane - Canberra,464.0,479.78
2023,9,202309,Brisbane,Darwin,Brisbane - Darwin,574.0,593.52
2023,9,202309,Brisbane,Emerald,Brisbane - Emerald,658.0,680.37
2023,9,202309,Brisbane,Gladstone,Brisbane - Gladstone,414.0,428.08
2023,9,202309,Brisbane,Hamilton Island,Brisbane - Hamilton Island,474.0,490.12
2023,9,202309,Brisbane,Hobart,Brisbane - Hobart,401.0,414.63
2023,9,202309,Brisbane,Mackay,Brisbane - Mackay,298.0,308.13
2023,9,202309,Brisbane,Melbourne,Brisbane - Melbourne,248.0,256.43
2023,9,202309,Brisbane,Mount Isa,Brisbane - Mount Isa,890.0,920.26
2023,9,202309,Brisbane,Perth,Brisbane - Perth,683.0,706.22
2023,9,202309,Brisbane,Proserpine,Brisbane - Proserpine,416.0,430.14
2023,9,202309,Brisbane,Rockhampton,Brisbane - Rockhampton,353.0,365.0
2023,9,202309,Brisbane,Sydney,Brisbane - Sydney,168.0,173.71
2023,9,202309,Brisbane,Townsville,Brisbane - Townsville,368.0,380.51
2023,9,202309,Brisbane,Newcastle,Brisbane - Newcastle,166.0,171.64
2023,9,202309,Broome,Perth,Broome - Perth,848.0,876.83
2023,9,202309,Bundaberg,Brisbane,Bundaberg - Brisbane,407.0,420.84
2023,9,202309,Cairns,Gold Coast,Cairns - Gold Coast,592.0,612.13
2023,9,202309,Cairns,Melbourne,Cairns - Melbourne,530.0,548.02
2023,9,202309,Cairns,Sydney,Cairns - Sydney,289.0,298.83
2023,9,202309,Cairns,Townsville,Cairns - Townsville,378.0,390.85
2023,9,202309,Canberra,Melbourne,Canberra - Melbourne,228.0,235.75
2023,9,202309,Canberra,Sydney,Canberra - Sydney,451.0,466.33
2023,9,202309,Coffs Harbour,Sydney,Coffs Harbour - Sydney,378.0,390.85
2023,9,202309,Darwin,Melbourne,Darwin - Melbourne,720.0,744.48
2023,9,202309,Darwin,Perth,Darwin - Perth,734.0,758.95
2023,9,202309,Darwin,Sydney,Darwin - Sydney,711.0,735.17
2023,9,202309,Devonport,Melbourne,Devonport - Melbourne,430.0,444.62
2023,9,202309,Dubbo,Sydney,Dubbo - Sydney,438.0,452.89
2023,9,202309,Gold Coast,Sydney,Gold Coast - Sydney,133.0,137.52
2023,9,202309,Hamilton Island,Sydney,Hamilton Island - Sydney,314.0,324.68
2023,9,202309,Hobart,Melbourne,Hobart - Melbourne,154.0,159.24
2023,9,202309,Hobart,Sydney,Hobart - Sydney,174.0,179.92
2023,9,202309,Kalgoorlie,Perth,Kalgoorlie - Perth,594.0,614.2
2023,9,202309,Karratha,Perth,Karratha - Perth,783.0,809.62
2023,9,202309,Launceston,Melbourne,Launceston - Melbourne,108.0,111.67
2023,9,202309,Launceston,Sydney,Launceston - Sydney,124.0,128.22
2023,9,202309,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,419.0,433.25
2023,9,202309,Sunshine Coast,Sydney,Sunshine Coast - Sydney,143.0,147.86
2023,9,202309,Melbourne,Gold Coast,Melbourne - Gold Coast,282.0,291.59
2023,9,202309,Melbourne,Mildura,Melbourne - Mildura,418.0,432.21
2023,9,202309,Melbourne,Perth,Melbourne - Perth,448.0,463.23
2023,9,202309,Melbourne,Sydney,Melbourne - Sydney,181.0,187.15
2023,9,202309,Melbourne,Townsville,Melbourne - Townsville,531.0,549.05
2023,9,202309,Melbourne,Newcastle,Melbourne - Newcastle,198.0,204.73
2023,9,202309,Paraburdoo,Perth,Paraburdoo - Perth,828.0,856.15
2023,9,202309,Perth,Newman,Perth - Newman,770.0,796.18
2023,9,202309,Perth,Port Hedland,Perth - Port Hedland,710.0,734.14
2023,9,202309,Perth,Sydney,Perth - Sydney,628.0,649.35
2023,9,202309,Port Macquarie,Sydney,Port Macquarie - Sydney,381.0,393.95
2023,9,202309,Sydney,Tamworth,Sydney - Tamworth,420.0,434.28
2023,9,202309,Sydney,Townsville,Sydney - Townsville,565.0,584.21
2023,9,202309,Sydney,Wagga Wagga,Sydney - Wagga Wagga,438.0,452.89
2023,9,202309,Newcastle,Gold Coast,Newcastle - Gold Coast,254.0,262.64
2023,10,202310,Adelaide,Alice Springs,Adelaide - Alice Springs,727.0,747.3
2023,10,202310,Adelaide,Brisbane,Adelaide - Brisbane,318.0,326.88
2023,10,202310,Adelaide,Canberra,Adelaide - Canberra,528.0,542.74
